web_name,team,position,form,now_cost,selected_by_percent,event_points,total_points,ict_index,influence,creativity,threat,transfers_in_event,transfers_out_event,bonus,goals_scored,assists,goals_conceded,clean_sheets,saves,own_goals,penalties_missed,penalties_saved,penalties_order,yellow_cards,red_cards,starts,minutes,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,chance_of_playing_next_round,chance_of_playing_this_round,status,in_dreamteam,dreamteam_count,ep_this,ep_next,strength,is_GKP,goal_involvement
Hunt,EVE,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,61,34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.0,3,0,0
Iwobi,FUL,MID,1.0,5.4,0.3,1,6,18.9,33.6,85.2,70.0,475,628,0,0,0,3,0,0,0,0,0,0.0,0,0,2,219,0.6,0.5,1.1,4.73,100.0,100.0,Available,0,0,1.0,1.5,3,0,0
Andreas,FUL,MID,2.3,5.5,1.2,1,22,25.3,64.0,143.1,46.0,10276,6615,0,1,1,9,3,0,0,0,0,1.0,2,0,6,479,0.21,0.51,0.72,9.06,100.0,100.0,Available,0,0,2.3,2.8,3,0,2
Cairney,FUL,MID,0.7,4.9,0.0,1,5,6.2,12.4,42.0,7.0,67,53,0,0,0,2,0,0,0,0,0,0.0,0,0,2,133,0.04,0.48,0.52,4.31,100.0,100.0,Available,0,0,0.7,1.2,3,0,0
I.Cavaleiro,FUL,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
De Cordova-Reid,FUL,MID,1.3,5.5,0.2,0,18,18.5,55.2,36.2,96.0,528,761,0,1,1,8,1,0,0,0,0,0.0,1,0,4,359,1.69,0.24,1.93,7.84,0.0,0.0,Available,0,0,1.3,1.8,3,0,2
Diop,FUL,DEF,4.0,4.5,0.9,1,21,15.5,131.0,16.0,8.0,4294,2280,2,0,0,12,3,0,0,0,0,0.0,2,0,7,630,0.12,0.28,0.4,15.35,0.0,0.0,Available,0,0,4.0,4.5,3,0,0
Francois,FUL,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,113,126,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Knockaert,FUL,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,184,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Kongolo,FUL,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,313,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Leno,FUL,GKP,5.7,4.7,15.7,1,36,24.3,243.4,0.0,0.0,84256,23959,8,0,0,12,3,29,0,0,0,0.0,0,0,7,630,0.0,0.0,0.0,15.35,0.0,0.0,Available,1,2,5.7,6.2,3,1,0
Lukić,FUL,MID,0.3,4.4,0.3,1,7,8.6,27.6,32.7,26.0,694,1033,0,0,0,4,1,0,0,0,0,0.0,1,0,3,265,0.62,0.06,0.68,8.89,100.0,100.0,Available,0,0,0.3,0.8,3,0,0
Mbabu,FUL,DEF,0.0,4.0,0.3,0,0,0.0,0.0,0.0,0.0,0,1382,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Mitrović,FUL,FWD,0.0,7.4,0.8,0,1,3.3,6.4,0.3,26.0,0,1429,0,0,0,0,0,0,0,0,0,0.0,0,0,0,32,0.16,0.02,0.18,0.6,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Muniz,FUL,FWD,0.0,4.4,0.6,0,2,0.5,0.2,0.5,4.0,2441,3873,0,0,0,2,0,0,0,0,0,0.0,0,0,0,13,0.0,0.03,0.03,1.46,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
J.Palhinha,FUL,MID,2.3,5.0,0.4,2,17,14.1,92.8,16.1,31.0,2627,2079,3,1,0,5,2,0,0,0,0,0.0,2,0,4,383,0.33,0.06,0.39,8.43,100.0,100.0,Available,0,1,2.3,2.8,3,0,1
Ream,FUL,DEF,4.7,4.5,2.1,1,26,15.8,104.8,11.2,43.0,25535,8891,4,1,0,10,3,0,0,0,0,0.0,1,1,6,513,0.96,0.1,1.06,14.76,100.0,100.0,Available,0,1,4.7,5.2,3,0,1
Reed,FUL,MID,2.7,4.800000000000001,0.6,2,18,19.4,74.0,110.8,9.0,2678,2522,0,0,1,10,3,0,0,0,0,0.0,1,0,6,481,0.01,0.43,0.44,10.72,100.0,100.0,Available,0,0,2.7,3.2,3,0,1
Robinson,FUL,DEF,2.7,4.5,0.6,1,15,17.2,95.2,66.2,10.0,2494,1247,1,0,0,12,2,0,0,0,0,0.0,1,0,6,540,0.0,0.29,0.29,14.07,100.0,100.0,Available,0,0,2.7,3.2,3,0,0
Rodák,FUL,GKP,0.0,4.0,0.3,0,-1,0.0,0.0,0.0,0.0,219,865,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,1,0
Tete,FUL,DEF,2.0,4.5,0.5,0,12,12.7,68.0,45.8,13.0,77,2804,0,0,0,8,2,0,0,0,0,0.0,2,0,5,427,0.19,0.22,0.41,11.87,75.0,75.0,Doubtful,0,0,1.5,1.9,3,0,0
Tosin,FUL,DEF,0.0,4.3,0.0,0,1,1.2,12.0,0.0,0.0,25,188,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.67,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Vinícius,FUL,FWD,3.0,4.800000000000001,2.0,1,9,11.0,34.2,14.2,62.0,8019,9427,2,1,0,0,0,0,0,0,0,0.0,0,0,0,76,0.56,0.02,0.58,1.04,0.0,0.0,Available,0,0,3.0,3.5,3,0,1
Wilson,FUL,MID,1.7,5.4,0.2,1,14,16.5,30.4,79.1,58.0,656,754,0,0,0,10,2,0,0,0,0,2.0,0,0,6,474,0.29,0.43,0.72,13.01,0.0,0.0,Available,0,0,1.7,2.2,3,0,0
Raúl,FUL,FWD,1.7,5.4,0.9,1,11,19.7,37.4,61.0,103.0,6122,5290,0,0,0,10,2,0,0,0,0,0.0,1,0,7,503,0.72,0.3,1.02,12.25,0.0,0.0,Available,0,0,1.7,2.2,3,0,0
Willian,FUL,MID,3.7,5.300000000000001,0.3,2,13,16.6,39.0,81.2,47.0,3682,1451,0,0,1,4,2,0,0,0,0,0.0,1,0,4,354,0.3,0.29,0.59,7.22,100.0,100.0,Available,0,0,3.7,4.2,3,0,1
Bassey,FUL,DEF,0.3,4.5,0.2,0,0,1.1,10.6,0.9,0.0,54,1177,0,0,0,3,0,0,0,0,0,0.0,0,1,1,106,0.0,0.0,0.0,6.07,100.0,75.0,Available,0,0,0.2,0.8,3,0,0
De Fougerolles,FUL,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,181,168,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Stansfield,FUL,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Dibley-Dias,FUL,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,76,60,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Adama,FUL,MID,0.0,5.0,0.0,0,3,2.6,5.2,0.4,21.0,30,337,0,0,0,3,0,0,0,0,0,0.0,0,0,0,32,0.12,0.0,0.12,2.4,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Harris,FUL,MID,0.0,4.5,0.0,0,2,2.1,3.2,0.7,17.0,193,183,0,0,0,5,0,0,0,0,0,0.0,0,0,0,74,0.28,0.01,0.29,2.26,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Castagne,FUL,DEF,5.0,4.5,0.5,1,16,13.8,54.4,38.0,45.0,13607,3137,3,0,0,3,2,0,0,0,0,0.0,1,0,3,287,0.16,0.3,0.46,3.5,0.0,0.0,Available,0,1,5.0,5.5,3,0,0
Benda,FUL,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,124,57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,1,0
Ballo-Touré,FUL,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,278,118,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Adrián,LIV,GKP,0.0,4.0,0.3,0,0,0.0,0.0,0.0,0.0,281,553,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.5,4,1,0
Alexander-Arnold,LIV,DEF,0.3,7.9,8.0,1,17,27.4,75.8,155.2,42.0,14412,24675,3,0,1,4,1,0,0,0,0,0.0,2,0,4,342,0.19,0.58,0.77,4.96,100.0,75.0,Available,0,1,0.6,0.8,4,0,1
A.Becker,LIV,GKP,3.0,5.5,10.9,4,27,21.7,217.6,0.1,0.0,23277,20549,3,0,0,7,1,30,0,0,0,0.0,1,0,7,630,0.0,0.0,0.0,9.07,0.0,0.0,Available,0,1,3.5,3.5,4,1,0
Bajcetic,LIV,MID,0.0,4.800000000000001,0.0,0,0,0.0,0.0,0.0,0.0,5,236,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Darwin,LIV,FWD,2.3,7.4,12.4,0,28,29.0,122.2,23.2,144.0,68703,108759,3,3,2,1,1,0,0,0,0,2.0,1,0,2,219,2.76,0.36,3.12,2.81,0.0,0.0,Available,0,1,2.8,2.8,4,0,5
Diogo J.,LIV,MID,1.7,7.800000000000001,1.6,-2,23,30.4,84.0,56.4,164.0,1509,38748,2,2,2,4,0,0,0,0,0,0.0,1,1,3,284,1.36,0.38,1.74,4.46,0.0,0.0,Suspended,0,1,2.2,0.0,4,0,4
Elliott,LIV,MID,1.0,4.800000000000001,0.2,0,7,6.0,12.6,29.7,17.0,624,927,0,0,1,0,0,0,0,0,0,0.0,1,0,0,119,0.12,0.19,0.31,2.04,0.0,0.0,Available,0,0,1.5,1.5,4,0,1
Fabinho,LIV,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Gakpo,LIV,FWD,4.7,7.2,2.9,7,20,26.7,90.6,47.2,131.0,5340,18992,3,2,0,5,0,0,0,0,0,0.0,0,0,5,318,1.99,0.16,2.15,4.05,75.0,0.0,Doubtful,0,0,5.2,3.9,4,0,2
Gomez,LIV,DEF,2.0,4.5,0.5,2,14,14.5,76.6,50.2,18.0,3406,2244,0,0,0,3,1,0,0,0,0,0.0,0,0,4,413,0.06,0.11,0.17,6.02,0.0,0.0,Available,0,0,2.5,2.5,4,0,0
Henderson,LIV,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Jones,LIV,MID,0.3,4.9,0.1,-2,5,6.7,34.0,17.6,20.0,122,750,0,0,0,4,1,0,0,0,0,0.0,1,1,4,278,0.11,0.08,0.19,6.68,0.0,100.0,Suspended,0,0,0.8,0.0,4,0,0
Kelleher,LIV,GKP,0.0,4.0,0.3,0,0,0.0,0.0,0.0,0.0,175,416,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.5,4,1,0
Konaté,LIV,DEF,0.7,4.9,1.2,1,6,7.3,54.6,12.2,6.0,3757,4160,0,0,0,3,0,0,0,0,0,0.0,0,0,2,204,0.05,0.01,0.06,3.35,100.0,100.0,Available,0,0,1.2,1.2,4,0,0
Luis Díaz,LIV,MID,1.7,7.5,9.5,2,24,34.5,89.4,103.5,153.0,56121,64412,1,2,0,5,1,0,0,0,0,0.0,0,0,6,454,2.28,0.95,3.23,6.26,0.0,0.0,Available,0,0,2.2,2.2,4,0,2
Mac Allister,LIV,MID,2.3,5.9,4.2,1,11,17.0,91.2,76.0,2.0,6779,15681,1,0,1,6,1,0,0,0,0,0.0,3,1,7,520,0.07,0.72,0.79,9.35,100.0,100.0,Available,0,0,2.8,2.8,4,0,1
Matip,LIV,DEF,1.0,4.9,0.5,-1,11,12.1,83.2,18.4,20.0,3438,2937,0,0,0,5,1,0,1,0,0,0.0,0,0,5,436,0.42,0.09,0.51,6.1,0.0,0.0,Available,0,0,1.5,1.5,4,0,0
Phillips,LIV,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,472,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Robertson,LIV,DEF,4.3,6.6000000000000005,6.8,0,25,47.8,176.4,257.5,44.0,24784,31900,3,1,0,7,1,0,0,0,0,0.0,1,0,7,630,0.47,0.94,1.41,9.07,0.0,0.0,Available,0,1,4.8,4.8,4,0,1
Salah,LIV,MID,7.0,12.600000000000001,32.3,1,44,73.6,219.6,215.2,301.0,161695,81189,5,3,4,6,1,0,0,1,0,1.0,1,0,7,594,3.79,2.74,6.53,8.12,0.0,0.0,Available,1,0,7.5,7.5,4,0,7
Szoboszlai,LIV,MID,2.0,7.0,5.5,2,25,41.0,129.4,200.2,81.0,33944,26014,2,1,1,7,1,0,0,0,0,0.0,0,0,7,630,0.52,0.98,1.5,9.07,0.0,0.0,Available,0,0,2.5,2.5,4,0,2
Thiago,LIV,MID,0.0,4.800000000000001,0.1,0,0,0.0,0.0,0.0,0.0,19,271,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Tsimikas,LIV,DEF,0.0,4.4,0.1,0,1,0.1,0.2,0.3,0.0,168,285,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,0.0,0.0,0.0,0.28,0.0,0.0,Available,0,0,0.5,0.5,4,0,0
Van den Berg,LIV,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Virgil,LIV,DEF,3.3,6.0,6.6,3,12,24.6,150.6,44.0,51.0,20102,10858,2,0,2,6,0,0,0,0,0,0.0,1,1,5,387,0.56,0.24,0.8,9.25,100.0,100.0,Available,0,0,3.8,3.8,4,0,2
Quansah,LIV,DEF,0.7,4.0,0.1,0,4,3.2,29.6,2.1,0.0,711,551,0,0,0,1,0,0,0,0,0,0.0,0,0,1,114,0.0,0.01,0.01,0.99,0.0,0.0,Available,0,0,1.2,1.2,4,0,0
Clark,LIV,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,60,66,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.5,4,0,0
Doak,LIV,MID,0.0,4.4,0.1,0,1,0.1,0.2,0.8,0.0,272,243,0,0,0,0,0,0,0,0,0,0.0,0,0,0,13,0.0,0.0,0.0,0.14,0.0,0.0,Available,0,0,0.5,0.5,4,0,0
McConnell,LIV,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,44,36,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.5,4,0,0
Endo,LIV,MID,0.7,5.5,0.1,1,5,1.7,14.4,2.9,0.0,407,374,0,0,0,2,0,0,0,0,0,0.0,0,0,1,106,0.0,0.01,0.01,3.02,0.0,0.0,Available,0,0,1.2,1.2,4,0,0
Gravenberch,LIV,MID,1.0,5.0,0.0,1,3,1.9,8.2,0.9,10.0,947,568,0,0,0,1,0,0,0,0,0,0.0,0,0,0,24,0.0,0.0,0.0,0.2,0.0,0.0,Available,0,0,1.5,1.5,4,0,0
Sambi,LUT,MID,0.8,4.9,0.0,0,3,2.9,4.2,13.9,11.0,17,144,0,0,0,2,0,0,0,0,0,0.0,0,0,2,130,0.06,0.01,0.07,1.07,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Nakamba,LUT,MID,1.8,4.4,1.2,3,11,19.6,102.8,82.8,10.0,12551,9744,0,0,0,14,0,0,0,0,0,0.0,3,0,7,630,0.13,0.35,0.48,12.76,0.0,0.0,Available,0,0,3.1,1.3,2,0,0
Adebayo,LUT,FWD,2.5,4.800000000000001,0.6,8,16,14.8,45.6,46.2,56.0,1433,3248,2,1,0,5,0,0,0,0,0,2.0,0,0,3,262,0.5,0.18,0.68,4.17,0.0,0.0,Available,0,0,4.5,2.0,2,0,1
Andersen,LUT,DEF,0.8,4.0,2.0,1,12,13.4,104.6,1.5,27.0,11464,12697,1,1,0,5,0,0,0,0,0,0.0,1,0,3,313,0.26,0.0,0.26,5.11,0.0,0.0,Available,0,0,1.1,0.3,2,0,1
Bell,LUT,DEF,1.8,4.0,5.7,3,9,15.3,104.4,16.8,33.0,5700,37275,0,0,0,12,0,0,0,0,0,0.0,0,0,7,560,0.37,0.07,0.44,11.75,75.0,0.0,Doubtful,0,0,3.1,1.0,2,0,0
Berry,LUT,MID,0.0,4.800000000000001,0.0,0,1,0.0,0.0,0.0,0.0,60,146,0,0,0,1,0,0,0,0,0,0.0,0,0,0,2,0.0,0.0,0.0,1.22,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
Burke,LUT,DEF,2.0,4.0,0.1,4,10,18.0,92.8,37.9,49.0,1409,859,0,0,1,10,0,0,0,0,0,0.0,1,0,5,451,0.37,0.13,0.5,7.86,100.0,100.0,Available,0,0,3.5,1.5,2,0,1
Campbell,LUT,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,62,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Clark,LUT,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,24,34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Doughty,LUT,DEF,3.2,4.4,0.2,9,16,40.6,89.4,276.8,40.0,3141,1239,4,0,1,9,0,0,0,0,0,0.0,0,0,4,382,0.12,1.23,1.35,8.43,100.0,100.0,Available,0,0,5.9,2.7,2,0,1
Freeman,LUT,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Macey,LUT,GKP,0.0,4.0,0.3,0,0,0.0,0.0,0.0,0.0,0,1570,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,1,0
McAtee,LUT,FWD,0.0,4.5,0.9,0,0,0.0,0.0,0.0,0.0,0,7120,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Mendes,LUT,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Morris,LUT,FWD,5.2,5.6000000000000005,7.8,10,36,41.4,137.8,69.5,208.0,47360,117711,7,3,1,14,0,0,0,0,0,1.0,0,0,7,600,3.15,0.5,3.65,12.58,0.0,0.0,Available,0,2,9.9,4.7,2,0,4
Muskwe,LUT,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,670,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Ogbene,LUT,FWD,1.8,4.9,0.1,4,10,14.1,24.4,61.0,55.0,279,535,0,0,0,7,0,0,0,0,0,0.0,0,0,3,325,0.34,0.49,0.83,6.62,0.0,0.0,Available,0,0,3.1,1.3,2,0,0
Onyedinma,LUT,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Osho,LUT,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,49,41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Pepple,LUT,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,731,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Pereira,LUT,MID,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,0,375,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Potts,LUT,DEF,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,722,308,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Rea,LUT,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,140,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Shea,LUT,GKP,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,56,328,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,-0.5,2,1,0
Taylor,LUT,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,551,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Thorpe,LUT,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Walton,LUT,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,1,0
Watson,LUT,MID,0.0,4.4,0.2,0,0,0.0,0.0,0.0,0.0,0,715,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Woodrow,LUT,FWD,0.8,4.4,0.9,1,5,7.6,13.4,43.9,20.0,9328,7381,0,0,0,2,0,0,0,0,0,3.0,0,0,0,42,0.4,0.43,0.83,1.6,0.0,0.0,Available,0,0,1.1,0.3,2,0,0
Mengi,LUT,DEF,0.5,3.9000000000000004,0.7,2,2,3.0,27.4,1.9,0.0,4612,2706,0,0,0,2,0,0,0,0,0,0.0,0,0,1,124,0.0,0.03,0.03,1.64,0.0,0.0,Available,0,0,0.5,0.0,2,0,0
Giles,LUT,DEF,0.2,4.5,0.1,0,4,15.0,43.4,89.2,17.0,155,1243,0,0,0,8,0,0,0,0,0,0.0,0,0,3,268,0.06,0.35,0.41,7.05,0.0,0.0,Available,0,0,-0.1,-0.3,2,0,0
Lockyer,LUT,DEF,3.2,4.3,0.2,8,13,19.0,119.4,13.2,58.0,4642,1189,1,1,0,12,0,0,0,0,0,0.0,1,0,6,505,0.83,0.06,0.89,11.1,100.0,100.0,Available,0,0,5.9,2.7,2,0,1
Mpanzu,LUT,MID,1.5,4.9,0.0,4,10,8.9,19.0,34.7,37.0,181,285,0,0,0,7,0,0,0,0,0,0.0,0,0,3,347,0.42,1.14,1.56,7.6,0.0,0.0,Available,0,0,2.5,1.0,2,0,0
Chong,LUT,MID,0.2,4.9,0.1,0,7,7.3,17.0,14.1,45.0,153,1203,0,0,0,9,0,0,0,0,0,0.0,2,0,4,341,0.3,0.1,0.4,6.75,0.0,0.0,Available,0,0,-0.1,-0.3,2,0,0
Kaboré,LUT,DEF,2.5,4.0,7.0,3,13,18.8,74.8,90.7,23.0,51479,64816,0,0,1,8,0,0,0,0,0,0.0,2,0,6,476,0.13,0.78,0.91,8.72,0.0,0.0,Available,0,0,4.5,2.0,2,0,1
Kaminski,LUT,GKP,1.8,4.5,0.3,4,13,17.0,170.6,0.0,0.0,563,2357,1,0,0,14,0,22,0,0,0,0.0,1,0,7,630,0.0,0.02,0.02,12.76,0.0,0.0,Available,0,0,3.1,1.3,2,1,0
Barkley,LUT,MID,0.0,4.9,0.1,0,4,8.9,10.2,64.8,17.0,40,513,0,0,0,4,0,0,0,0,0,0.0,0,0,2,146,0.24,0.31,0.55,2.88,25.0,25.0,Doubtful,0,0,-0.1,-0.1,2,0,0
Brown,LUT,FWD,1.8,4.9,0.2,3,12,20.3,34.2,70.0,103.0,731,1172,0,0,1,9,0,0,0,0,0,0.0,2,0,4,367,1.31,0.31,1.62,8.72,0.0,0.0,Available,0,0,3.1,1.3,2,0,1
Francis-Clarke,LUT,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,38,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Krul,LUT,GKP,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,77,114,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,-0.5,2,1,0
Johnson,LUT,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,159,118,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
Akanji,MCI,DEF,2.7,5.0,7.9,1,23,22.2,122.8,76.3,24.0,9446,42822,1,0,0,4,3,0,0,0,0,0.0,1,0,6,540,0.11,0.35,0.46,4.45,100.0,100.0,Available,0,0,3.7,3.2,5,0,0
